match_id;zeitpunkt;spieler;modus;perspektive;map;dauer_min;platz;teams_im_match;team_id;kills;assists;knocks;kopfschuesse;schaden;weitester_kill_m;ueberlebt_min;revives;heilitems;boosts;waffen;zu_fuss_m;gefahren_m;geschwommen_m;roadkills;teamkills;fahrzeuge_zerstoert;mitspieler
a82fe421-7a1c-454b-a977-73e284c46858;2026-08-06T18:16:04Z;Baerli162;Squad;TPP;Baltic_Main;27.8;4;27;12;2;0;1;0;310.3;3.45;15.9;2;0;7;8;1506;4939;0;0;0;0;Lacan123|Thalanthyr
a82fe421-7a1c-454b-a977-73e284c46858;2026-08-06T18:16:04Z;Thalanthyr;Squad;TPP;Baltic_Main;27.8;4;27;12;1;0;0;1;120.6;6.91;19.4;1;9;7;5;1692;5643;0;0;0;0;Baerli162|Lacan123
a82fe421-7a1c-454b-a977-73e284c46858;2026-08-06T18:16:04Z;Lacan123;Squad;TPP;Baltic_Main;27.8;4;27;12;1;1;1;0;434.4;4.62;26.5;1;4;8;6;2835;6044;0;1;0;0;Baerli162|Thalanthyr
10243235-9df0-40c1-9b4a-2dc299e5bf08;2026-08-06T18:44:17Z;Baerli162;Squad;TPP;Baltic_Main;27.3;2;31;15;6;1;5;2;639.4;165.08;23.5;0;1;6;6;3348;1612;0;0;0;0;Lacan123|Thalanthyr
10243235-9df0-40c1-9b4a-2dc299e5bf08;2026-08-06T18:44:17Z;Thalanthyr;Squad;TPP;Baltic_Main;27.3;2;31;15;0;0;0;0;131.6;0;13.5;0;0;2;6;1347;1637;0;0;0;0;Baerli162|Lacan123
10243235-9df0-40c1-9b4a-2dc299e5bf08;2026-08-06T18:44:17Z;Lacan123;Squad;TPP;Baltic_Main;27.3;2;31;15;2;2;1;0;337.8;146.21;27.2;0;2;7;7;3197;1660;0;0;0;0;Baerli162|Thalanthyr
5bfe1132-1ff7-46d7-8326-69874ee2da1e;2026-08-06T19:13:17Z;Lacan123;Squad;TPP;DihorOtok_Main;27.4;6;28;8;2;4;2;1;256.3;18.39;21.1;0;1;2;6;2478;6370;0;0;0;0;Baerli162|Thalanthyr
5bfe1132-1ff7-46d7-8326-69874ee2da1e;2026-08-06T19:13:17Z;Baerli162;Squad;TPP;DihorOtok_Main;27.4;6;28;8;5;2;5;0;698.0;17.82;21.1;0;1;7;9;2531;6470;0;1;0;0;Lacan123|Thalanthyr
5bfe1132-1ff7-46d7-8326-69874ee2da1e;2026-08-06T19:13:17Z;Thalanthyr;Squad;TPP;DihorOtok_Main;27.4;6;28;8;2;1;2;1;85.2;83.31;15.9;0;0;4;4;1760;3616;0;0;0;0;Baerli162|Lacan123
e52cd0ff-2bd1-4050-bfc6-1565c8300f44;2026-08-06T19:41:18Z;Thalanthyr;Squad;TPP;Baltic_Main;27.6;2;28;13;3;3;3;1;436.2;113.31;27.5;1;10;8;5;1839;10038;0;0;0;0;Baerli162|Lacan123
e52cd0ff-2bd1-4050-bfc6-1565c8300f44;2026-08-06T19:41:18Z;Lacan123;Squad;TPP;Baltic_Main;27.6;2;28;13;5;2;4;1;274.0;161.95;27.5;5;5;5;7;2521;11373;67;3;0;0;Baerli162|Thalanthyr
e52cd0ff-2bd1-4050-bfc6-1565c8300f44;2026-08-06T19:41:18Z;Baerli162;Squad;TPP;Baltic_Main;27.6;2;28;13;5;3;4;2;588.4;322.03;26.4;0;2;7;10;2447;10697;0;0;0;0;Lacan123|Thalanthyr
f1e33def-374d-4998-8164-389a9ad7d13d;2026-08-06T20:12:02Z;Lacan123;Squad;TPP;Tiger_Main;28.5;25;25;11;0;0;0;0;0;0;1.2;0;0;0;2;79;0;0;0;0;0;Baerli162|Thalanthyr
f1e33def-374d-4998-8164-389a9ad7d13d;2026-08-06T20:12:02Z;Thalanthyr;Squad;TPP;Tiger_Main;28.5;25;25;11;0;0;0;0;0;0;1.9;0;0;2;1;138;0;0;0;0;0;Baerli162|Lacan123
f1e33def-374d-4998-8164-389a9ad7d13d;2026-08-06T20:12:02Z;Baerli162;Squad;TPP;Tiger_Main;28.5;25;25;11;0;0;0;0;0;0;1.9;0;0;0;3;94;0;0;0;0;0;Lacan123|Thalanthyr
85426b89-07fe-4ca2-afa1-3e3171a7703d;2026-08-06T20:16:41Z;Lacan123;Duo;TPP;Tiger_Main;32.2;6;50;9;3;1;1;0;249.3;5.9;22.3;1;3;5;9;1148;14634;0;1;0;0;Thalanthyr
85426b89-07fe-4ca2-afa1-3e3171a7703d;2026-08-06T20:16:41Z;Thalanthyr;Duo;TPP;Tiger_Main;32.2;6;50;9;5;0;1;0;540.8;26.38;22.3;1;9;7;5;1219;14513;0;0;0;0;Lacan123
f3c5e5b1-8b19-430c-8d93-f1815a45d088;2026-08-07T18:34:46Z;Thalanthyr;Solo;TPP;Summerland_Main;18.1;56;60;100045;0;0;0;0;75.8;0;1.4;0;0;0;2;33;0;0;0;0;0;
6dbb94ed-d8d8-4c22-9df9-c087c2bae150;2026-08-07T18:39:49Z;Thalanthyr;Solo;TPP;Baltic_Main;28.4;33;96;100049;0;0;0;0;0;0;10.2;0;0;0;6;1318;0;0;0;0;0;
9d3f48ec-9d39-4f84-951c-9d9f4100ab7e;2026-08-07T18:52:51Z;Thalanthyr;Solo;TPP;Baltic_Main;27.3;43;99;100039;0;0;0;0;45.0;0;11.1;0;0;0;4;1389;34;0;0;0;0;
049f82d8-1fd6-4c8e-89ff-883073012106;2026-08-07T19:06:28Z;Thalanthyr;Duo;TPP;Baltic_Main;26.5;22;51;12;1;0;1;0;72.1;5.83;13.7;0;0;3;9;1396;1836;0;0;0;0;Lacan123
049f82d8-1fd6-4c8e-89ff-883073012106;2026-08-07T19:06:28Z;Lacan123;Duo;TPP;Baltic_Main;26.5;22;51;12;1;0;0;0;100;5.01;13.7;0;7;3;10;1499;2053;0;0;0;0;Thalanthyr
8033dd3c-e6e9-4159-99de-964ad0d9945b;2026-08-07T19:22:09Z;Thalanthyr;Duo;TPP;Summerland_Main;20.8;18;33;15;2;0;0;0;284;8.14;7.7;0;1;3;4;849;0;0;0;0;0;Lacan123
8033dd3c-e6e9-4159-99de-964ad0d9945b;2026-08-07T19:22:09Z;Lacan123;Duo;TPP;Summerland_Main;20.8;18;33;15;0;0;0;0;0;0;7.7;0;1;1;9;1005;0;0;0;0;0;Thalanthyr
df5bfe4f-f253-495f-a811-bd7c5443c4c3;2026-08-07T19:31:56Z;Lacan123;Squad;TPP;Desert_Main;27.1;13;27;8;1;0;0;0;84;38.12;13.3;0;2;1;9;1264;3060;0;0;0;0;Baerli162|Thalanthyr
df5bfe4f-f253-495f-a811-bd7c5443c4c3;2026-08-07T19:31:56Z;Baerli162;Squad;TPP;Desert_Main;27.1;13;27;8;2;0;2;1;185.1;37.73;13.0;0;1;3;11;1542;2988;0;0;0;0;Lacan123|Thalanthyr
df5bfe4f-f253-495f-a811-bd7c5443c4c3;2026-08-07T19:31:56Z;Thalanthyr;Squad;TPP;Desert_Main;27.1;13;27;8;1;1;1;0;149.7;27.52;8.0;0;0;0;2;813;0;0;0;0;0;Baerli162|Lacan123
03b516cf-09ff-4d0f-8a7f-5ee70eac7242;2026-08-07T19:47:54Z;Thalanthyr;Duo;TPP;Desert_Main;30.7;20;51;15;4;1;2;1;403.8;96.44;14.2;0;5;2;3;1354;5462;0;0;0;0;Lacan123
03b516cf-09ff-4d0f-8a7f-5ee70eac7242;2026-08-07T19:47:54Z;Lacan123;Duo;TPP;Desert_Main;30.7;20;51;15;1;2;0;0;210.2;43.68;15.1;0;2;3;6;1766;5603;0;0;0;0;Thalanthyr
9e275bb5-e497-49af-986f-4777b5a7b895;2026-08-07T20:11:48Z;Lacan123;Duo;TPP;Baltic_Main;26.0;37;50;22;1;0;1;0;100.5;19.84;8.7;0;7;2;5;936;0;0;0;0;0;Thalanthyr
9e275bb5-e497-49af-986f-4777b5a7b895;2026-08-07T20:11:48Z;Thalanthyr;Duo;TPP;Baltic_Main;26.0;37;50;22;1;0;0;0;123.3;235.18;8.7;0;2;0;6;682;0;0;0;0;0;Lacan123
c369529c-4b54-40ad-bd6e-3ba58076adbe;2026-08-09T17:02:56Z;real_embo;Squad;TPP;Desert_Main;28.0;2;29;22;4;0;3;1;678.0;230.64;27.9;0;7;5;17;2616;6915;0;0;0;0;Lacan123|Thalanthyr
c369529c-4b54-40ad-bd6e-3ba58076adbe;2026-08-09T17:02:56Z;Thalanthyr;Squad;TPP;Desert_Main;28.0;2;29;22;0;1;0;0;21.6;0;16.4;0;2;6;10;1212;7188;0;0;0;0;Lacan123|real_embo
c369529c-4b54-40ad-bd6e-3ba58076adbe;2026-08-09T17:02:56Z;Lacan123;Squad;TPP;Desert_Main;28.0;2;29;22;1;0;0;0;78.4;4.55;27.9;3;4;8;11;2461;8200;0;1;0;0;Thalanthyr|real_embo
e0625ebf-aae8-4b6b-8e25-0fda3b68ec53;2026-08-09T17:33:07Z;real_embo;Squad;TPP;DihorOtok_Main;27.2;12;26;18;1;1;2;0;388.7;2.82;14.8;0;1;1;10;1875;2162;0;0;0;0;Lacan123|Thalanthyr
e0625ebf-aae8-4b6b-8e25-0fda3b68ec53;2026-08-09T17:33:07Z;Thalanthyr;Squad;TPP;DihorOtok_Main;27.2;12;26;18;1;2;3;0;146.9;46.79;14.1;0;0;4;8;1833;1631;0;0;0;0;Lacan123|real_embo
e0625ebf-aae8-4b6b-8e25-0fda3b68ec53;2026-08-09T17:33:07Z;Lacan123;Squad;TPP;DihorOtok_Main;27.2;12;26;18;0;1;1;0;147.9;0;14.4;0;0;0;10;2037;2589;0;0;0;0;Thalanthyr|real_embo
9aba9436-fb34-4f4f-a563-bb93ce247877;2026-08-09T17:50:23Z;real_embo;Squad;TPP;Tiger_Main;23.5;15;27;16;0;0;0;0;101.9;0;11.7;0;0;1;14;1346;3555;0;0;0;0;Lacan123|Thalanthyr
9aba9436-fb34-4f4f-a563-bb93ce247877;2026-08-09T17:50:23Z;Lacan123;Squad;TPP;Tiger_Main;23.5;15;27;16;0;0;0;0;0;0;11.7;0;0;1;8;1412;4126;0;0;0;0;Thalanthyr|real_embo
9aba9436-fb34-4f4f-a563-bb93ce247877;2026-08-09T17:50:23Z;Thalanthyr;Squad;TPP;Tiger_Main;23.5;15;27;16;0;0;0;0;12.6;0;11.7;0;0;1;8;1245;3583;0;0;0;0;Lacan123|real_embo
d9db5a04-3ab7-4f27-8e37-f1198371d7c1;2026-08-09T18:12:12Z;Thalanthyr;Duo;TPP;Baltic_Main;28.4;47;54;41;0;0;0;0;0;0;2.7;0;0;0;2;291;0;0;0;0;0;real_embo
d9db5a04-3ab7-4f27-8e37-f1198371d7c1;2026-08-09T18:12:12Z;real_embo;Duo;TPP;Baltic_Main;28.4;47;54;41;0;0;0;0;49.1;0;2.7;0;0;0;5;261;0;0;0;0;0;Thalanthyr
6c2436ec-7017-47bb-a388-d6c8b39f9abe;2026-08-09T18:16:55Z;real_embo;Duo;TPP;Baltic_Main;26.0;31;51;24;1;0;0;1;152.5;6.04;7.3;0;1;2;7;1102;0;0;0;0;0;Thalanthyr
6c2436ec-7017-47bb-a388-d6c8b39f9abe;2026-08-09T18:16:55Z;Thalanthyr;Duo;TPP;Baltic_Main;26.0;31;51;24;1;0;1;1;100;11.43;8.4;0;0;1;3;1053;0;0;0;0;0;real_embo
fb4c4d01-e7c6-4bdb-9e1e-7437f0191192;2026-08-09T18:27:23Z;Thalanthyr;Squad;TPP;Baltic_Main;27.4;5;28;22;1;0;1;0;100;7.12;16.3;0;1;5;7;1339;6314;0;0;0;0;Lacan123|real_embo
fb4c4d01-e7c6-4bdb-9e1e-7437f0191192;2026-08-09T18:27:23Z;real_embo;Squad;TPP;Baltic_Main;27.4;5;28;22;1;2;2;0;573.9;242.39;24.8;2;1;6;9;1904;6649;0;0;0;3;Lacan123|Thalanthyr
fb4c4d01-e7c6-4bdb-9e1e-7437f0191192;2026-08-09T18:27:23Z;Lacan123;Squad;TPP;Baltic_Main;27.4;5;28;22;2;1;4;0;267.7;165.15;21.5;0;1;8;10;2078;6213;0;0;0;0;Thalanthyr|real_embo
92d84c3a-20b4-4017-8c6b-8d39932e998c;2026-08-09T18:54:19Z;Baerli162;Squad;TPP;DihorOtok_Main;25.8;11;26;11;0;0;0;0;74.4;0;15.6;0;2;1;5;1275;6074;0;0;0;0;Lacan123|Thalanthyr|real_embo
92d84c3a-20b4-4017-8c6b-8d39932e998c;2026-08-09T18:54:19Z;real_embo;Squad;TPP;DihorOtok_Main;25.8;11;26;11;0;0;1;0;43.9;0;15.6;0;0;2;11;1579;5688;0;0;0;0;Baerli162|Lacan123|Thalanthyr
92d84c3a-20b4-4017-8c6b-8d39932e998c;2026-08-09T18:54:19Z;Thalanthyr;Squad;TPP;DihorOtok_Main;25.8;11;26;11;0;0;0;0;55.4;0;15.6;0;0;2;5;1348;6191;0;0;0;0;Baerli162|Lacan123|real_embo
92d84c3a-20b4-4017-8c6b-8d39932e998c;2026-08-09T18:54:19Z;Lacan123;Squad;TPP;DihorOtok_Main;25.8;11;26;11;0;0;0;0;0;0;15.6;0;0;0;7;1768;5581;0;0;0;0;Baerli162|Thalanthyr|real_embo
6f59def6-9bcc-4ed0-b798-1c0193107ad7;2026-08-09T19:11:37Z;Lacan123;Squad;TPP;Baltic_Main;25.8;26;27;23;1;0;1;0;32.8;29.47;4.2;0;0;0;2;487;0;0;0;0;0;Baerli162|Thalanthyr|real_embo
6f59def6-9bcc-4ed0-b798-1c0193107ad7;2026-08-09T19:11:37Z;Thalanthyr;Squad;TPP;Baltic_Main;25.8;26;27;23;0;0;1;0;153.4;0;3.3;0;0;0;3;286;0;0;0;0;0;Baerli162|Lacan123|real_embo
6f59def6-9bcc-4ed0-b798-1c0193107ad7;2026-08-09T19:11:37Z;Baerli162;Squad;TPP;Baltic_Main;25.8;26;27;23;0;1;0;0;88.4;0;3.5;0;0;0;2;344;0;0;0;0;0;Lacan123|Thalanthyr|real_embo
6f59def6-9bcc-4ed0-b798-1c0193107ad7;2026-08-09T19:11:37Z;real_embo;Squad;TPP;Baltic_Main;25.8;26;27;23;0;0;0;0;67.8;0;4.2;0;0;0;6;182;0;0;0;0;0;Baerli162|Lacan123|Thalanthyr
9da5f2a8-948a-4997-a227-c36199b2d92d;2026-08-09T19:17:32Z;real_embo;Squad;TPP;Summerland_Main;17.3;10;16;12;0;0;0;0;55.0;0;8.7;0;1;1;7;1314;0;0;0;0;0;Baerli162|Lacan123|Thalanthyr
9da5f2a8-948a-4997-a227-c36199b2d92d;2026-08-09T19:17:32Z;Thalanthyr;Squad;TPP;Summerland_Main;17.3;10;16;12;0;0;0;0;0;0;8.9;1;1;1;3;1305;0;0;0;0;0;Baerli162|Lacan123|real_embo
9da5f2a8-948a-4997-a227-c36199b2d92d;2026-08-09T19:17:32Z;Baerli162;Squad;TPP;Summerland_Main;17.3;10;16;12;1;0;0;0;0;5.79;9.1;1;1;1;12;1430;0;0;0;0;0;Lacan123|Thalanthyr|real_embo
9da5f2a8-948a-4997-a227-c36199b2d92d;2026-08-09T19:17:32Z;Lacan123;Squad;TPP;Summerland_Main;17.3;10;16;12;0;0;0;0;49.9;0;9.1;0;1;3;9;1377;0;0;0;0;0;Baerli162|Thalanthyr|real_embo
a76e4d99-a345-45f5-a202-fb4dde89218c;2026-08-09T19:28:08Z;Lacan123;Squad;TPP;Baltic_Main;25.2;11;26;25;0;0;1;0;44.6;0;20.3;2;3;5;9;2951;3131;0;0;0;0;Baerli162|Thalanthyr|real_embo
a76e4d99-a345-45f5-a202-fb4dde89218c;2026-08-09T19:28:08Z;Baerli162;Squad;TPP;Baltic_Main;25.2;11;26;25;0;0;0;0;82.5;0;20.3;1;6;3;8;3278;3029;0;0;0;0;Lacan123|Thalanthyr|real_embo
a76e4d99-a345-45f5-a202-fb4dde89218c;2026-08-09T19:28:08Z;real_embo;Squad;TPP;Baltic_Main;25.2;11;26;25;0;0;0;0;20.6;0;19.1;0;2;2;7;2659;3440;0;0;0;0;Baerli162|Lacan123|Thalanthyr
a76e4d99-a345-45f5-a202-fb4dde89218c;2026-08-09T19:28:08Z;Thalanthyr;Squad;TPP;Baltic_Main;25.2;11;26;25;0;0;0;0;28.4;0;20.1;0;3;6;4;2366;2996;0;0;0;0;Baerli162|Lacan123|real_embo
45451772-9712-45fe-9fbd-67b434f0aced;2026-08-10T18:19:35Z;real_embo;Squad;TPP;Desert_Main;28.2;18;28;10;7;0;9;1;945.0;232.44;14.9;1;4;5;9;1672;3841;0;0;0;0;Lacan123|Thalanthyr
45451772-9712-45fe-9fbd-67b434f0aced;2026-08-10T18:19:35Z;Thalanthyr;Squad;TPP;Desert_Main;28.2;18;28;10;0;1;0;0;175.3;0;14.9;0;4;6;4;1836;3622;0;0;0;0;Lacan123|real_embo
45451772-9712-45fe-9fbd-67b434f0aced;2026-08-10T18:19:35Z;Lacan123;Squad;TPP;Desert_Main;28.2;18;28;10;1;1;0;0;209.6;5.44;14.9;0;13;3;8;1792;3618;0;0;0;0;Thalanthyr|real_embo
c2153267-097d-4ff5-8f49-37e5d4de305d;2026-08-10T18:37:05Z;Baerli162;Squad;TPP;Baltic_Main;28.4;11;27;12;1;0;2;1;211.9;5.07;17.0;0;0;1;7;2694;1706;0;0;0;0;Lacan123|real_embo
c2153267-097d-4ff5-8f49-37e5d4de305d;2026-08-10T18:37:05Z;real_embo;Squad;TPP;Baltic_Main;28.4;11;27;12;0;0;0;0;82.0;0;17.0;0;0;0;15;2357;1904;0;0;0;0;Baerli162|Lacan123
c2153267-097d-4ff5-8f49-37e5d4de305d;2026-08-10T18:37:05Z;Lacan123;Squad;TPP;Baltic_Main;28.4;11;27;12;0;0;0;0;44.0;0;17.1;0;0;0;4;2797;1853;0;0;0;1;Baerli162|real_embo
4a6bd4e7-27a8-44a6-97f2-0114e28ba75f;2026-08-10T18:55:42Z;Lacan123;Squad;TPP;Baltic_Main;26.9;4;27;26;0;1;1;0;21.1;0;25.9;1;3;6;10;3243;5532;0;0;0;0;Baerli162|real_embo
4a6bd4e7-27a8-44a6-97f2-0114e28ba75f;2026-08-10T18:55:42Z;Baerli162;Squad;TPP;Baltic_Main;26.9;4;27;26;4;1;3;0;425.6;50.79;25.9;0;1;7;11;3995;4821;0;0;0;1;Lacan123|real_embo
4a6bd4e7-27a8-44a6-97f2-0114e28ba75f;2026-08-10T18:55:42Z;real_embo;Squad;TPP;Baltic_Main;26.9;4;27;26;4;0;4;0;532.7;46.12;25.9;0;4;7;12;3083;5527;0;0;0;0;Baerli162|Lacan123
53a02127-3bd0-4bf8-8019-e03728dc10a5;2026-08-10T19:23:37Z;real_embo;Squad;TPP;Tiger_Main;27.3;3;26;13;2;1;3;1;453.4;48.29;26.9;0;1;3;13;2448;4155;0;0;0;0;Baerli162|Lacan123|Thalanthyr
53a02127-3bd0-4bf8-8019-e03728dc10a5;2026-08-10T19:23:37Z;Lacan123;Squad;TPP;Tiger_Main;27.3;3;26;13;0;0;0;0;0;0;18.8;1;2;3;10;2405;4077;0;0;0;0;Baerli162|Thalanthyr|real_embo
53a02127-3bd0-4bf8-8019-e03728dc10a5;2026-08-10T19:23:37Z;Baerli162;Squad;TPP;Tiger_Main;27.3;3;26;13;0;1;0;0;389.1;0;24.8;0;1;3;11;2714;3737;0;0;0;0;Lacan123|Thalanthyr|real_embo
53a02127-3bd0-4bf8-8019-e03728dc10a5;2026-08-10T19:23:37Z;Thalanthyr;Squad;TPP;Tiger_Main;27.3;3;26;13;0;0;0;0;81.5;0;21.3;0;4;6;10;1565;3820;0;0;0;0;Baerli162|Lacan123|real_embo
ce3bdc1b-675c-4b3c-9101-b1d7e204ef0e;2026-08-10T19:52:32Z;real_embo;Squad;TPP;Summerland_Main;17.9;4;18;13;2;0;2;1;284.6;28.91;11.9;2;3;3;8;2181;0;0;0;0;0;Lacan123|Thalanthyr
ce3bdc1b-675c-4b3c-9101-b1d7e204ef0e;2026-08-10T19:52:32Z;Lacan123;Squad;TPP;Summerland_Main;17.9;4;18;13;1;1;0;0;55.9;5.96;11.7;1;4;4;7;1943;0;0;0;0;0;Thalanthyr|real_embo
ce3bdc1b-675c-4b3c-9101-b1d7e204ef0e;2026-08-10T19:52:32Z;Thalanthyr;Squad;TPP;Summerland_Main;17.9;4;18;13;2;1;2;0;170.6;56.64;13.4;2;5;4;5;2151;0;0;0;0;0;Lacan123|real_embo
383ab12b-959a-42ce-8679-65b0ffe9b474;2026-08-11T18:58:38Z;Lacan123;Duo;TPP;Baltic_Main;27.7;1;51;25;1;1;1;1;225.0;30.41;27.7;0;2;9;11;2516;9511;0;0;0;0;playdomer
59571278-842e-4f03-bd80-80c6cdde5090;2026-08-11T19:28:46Z;Lacan123;Duo;TPP;Baltic_Main;26.9;36;50;21;1;0;0;0;171.7;0.93;4.1;1;0;0;5;389;0;0;0;0;0;playdomer
3d6c2ba2-5f7f-4eab-8533-b4930faed386;2026-08-11T19:34:22Z;Lacan123;Duo;TPP;Baltic_Main;26.4;49;49;47;0;0;0;0;0;0;11.3;0;0;0;0;0;0;0;0;0;0;playdomer
1a0c2d9d-da0a-4339-9104-5ac3fe18025d;2026-08-11T19:37:23Z;Thalanthyr;Squad;TPP;Baltic_Main;27.8;2;28;9;2;1;1;1;324.4;246.41;25.6;0;6;5;9;2535;4871;0;0;0;0;Lacan123|playdomer
1a0c2d9d-da0a-4339-9104-5ac3fe18025d;2026-08-11T19:37:23Z;Lacan123;Squad;TPP;Baltic_Main;27.8;2;28;9;2;0;3;0;262.2;22.79;27.8;0;3;10;10;3041;5129;0;0;0;0;Thalanthyr|playdomer
2740f158-49b8-41b9-ba57-e5596e1b293d;2026-08-11T20:07:11Z;Lacan123;Squad;TPP;Baltic_Main;28.6;2;27;11;1;2;1;0;265.9;9.58;28.5;1;13;4;11;3736;3142;0;0;1;0;Thalanthyr|playdomer
2740f158-49b8-41b9-ba57-e5596e1b293d;2026-08-11T20:07:11Z;Thalanthyr;Squad;TPP;Baltic_Main;28.6;2;27;11;2;2;2;0;259.5;185.25;28.5;0;8;6;2;3124;3858;0;0;0;0;Lacan123|playdomer
6878add1-07e3-4e60-894f-1a454773d904;2026-08-11T20:37:53Z;Baerli162;Squad;TPP;Desert_Main;30.0;18;27;26;0;0;0;0;0;0;8.0;0;1;1;4;703;0;0;0;0;0;Lacan123|Thalanthyr|playdomer
6878add1-07e3-4e60-894f-1a454773d904;2026-08-11T20:37:53Z;Lacan123;Squad;TPP;Desert_Main;30.0;18;27;26;0;0;0;0;0;0;8.0;0;2;1;4;1081;0;0;0;0;0;Baerli162|Thalanthyr|playdomer
6878add1-07e3-4e60-894f-1a454773d904;2026-08-11T20:37:53Z;Thalanthyr;Squad;TPP;Desert_Main;30.0;18;27;26;0;0;0;0;0;0;6.0;0;0;0;3;610;0;0;0;0;0;Baerli162|Lacan123|playdomer
274dd77b-5356-4a86-9244-87f1e9f62fca;2026-08-11T20:47:50Z;Baerli162;Squad;TPP;Baltic_Main;28.6;5;26;12;3;3;2;2;558.5;135.46;20.9;0;2;5;14;2815;1434;0;0;0;0;Lacan123|Thalanthyr
274dd77b-5356-4a86-9244-87f1e9f62fca;2026-08-11T20:47:50Z;Thalanthyr;Squad;TPP;Baltic_Main;28.6;5;26;12;6;1;4;0;540.6;124.51;20.2;0;7;5;4;2484;1156;0;0;0;0;Baerli162|Lacan123
274dd77b-5356-4a86-9244-87f1e9f62fca;2026-08-11T20:47:50Z;Lacan123;Squad;TPP;Baltic_Main;28.6;5;26;12;10;2;7;3;834.2;214.96;19.8;1;6;7;7;2846;1362;0;0;0;0;Baerli162|Thalanthyr
e92fb746-7dcb-49c9-974f-3deb975d3ba2;2026-08-11T21:15:42Z;Baerli162;Squad;TPP;Baltic_Main;26.4;28;29;11;2;0;2;0;254.2;32.95;3.4;0;1;0;3;375;0;0;0;0;0;Lacan123|Thalanthyr
e92fb746-7dcb-49c9-974f-3deb975d3ba2;2026-08-11T21:15:42Z;Thalanthyr;Squad;TPP;Baltic_Main;26.4;28;29;11;0;0;0;0;25.8;0;3.4;0;0;0;4;541;0;0;0;0;0;Baerli162|Lacan123
e92fb746-7dcb-49c9-974f-3deb975d3ba2;2026-08-11T21:15:42Z;Lacan123;Squad;TPP;Baltic_Main;26.4;28;29;11;0;1;1;0;120.1;0;2.4;0;0;0;2;293;0;0;0;0;0;Baerli162|Thalanthyr
f1a28620-ae1f-46b1-a9b1-21df7166f850;2026-08-11T21:21:48Z;Baerli162;Squad;TPP;DihorOtok_Main;29.9;13;27;9;1;1;1;1;241.7;11.75;13.8;0;2;2;10;1520;5617;0;0;0;0;Lacan123|Thalanthyr
f1a28620-ae1f-46b1-a9b1-21df7166f850;2026-08-11T21:21:48Z;Lacan123;Squad;TPP;DihorOtok_Main;29.9;13;27;9;4;0;4;1;462.3;21.29;13.8;0;0;1;6;1737;5061;0;0;0;0;Baerli162|Thalanthyr
f1a28620-ae1f-46b1-a9b1-21df7166f850;2026-08-11T21:21:48Z;Thalanthyr;Squad;TPP;DihorOtok_Main;29.9;13;27;9;0;2;0;0;0;0;13.8;0;0;0;7;1077;5724;0;0;0;0;Baerli162|Lacan123
c4d834aa-50af-4dfb-85fc-3a6fd6e96f95;2026-08-11T21:37:32Z;Baerli162;Squad;TPP;Desert_Main;30.8;4;26;9;6;5;3;2;903.2;170.06;22.3;0;1;6;12;2599;6528;0;0;0;0;Lacan123|Thalanthyr
c4d834aa-50af-4dfb-85fc-3a6fd6e96f95;2026-08-11T21:37:32Z;Thalanthyr;Squad;TPP;Desert_Main;30.8;4;26;9;2;1;2;0;89.0;116.91;17.1;0;1;6;6;1097;6635;0;0;0;0;Baerli162|Lacan123
c4d834aa-50af-4dfb-85fc-3a6fd6e96f95;2026-08-11T21:37:32Z;Lacan123;Squad;TPP;Desert_Main;30.8;4;26;9;5;1;5;0;402.6;144.7;18.3;1;2;3;7;1585;6926;0;2;0;0;Baerli162|Thalanthyr
c0a08d55-aeed-4b95-9860-493a3390a8da;2026-08-12T17:22:33Z;real_embo;Solo;TPP;Savage_Main;27.0;16;96;100029;3;0;0;1;301;58.17;16.6;0;2;2;10;2304;0;0;0;0;0;
2c75e400-7d5b-4b57-a983-976ef755dcf2;2026-08-12T17:58:39Z;real_embo;Duo;TPP;Savage_Main;23.8;12;46;18;0;0;0;0;0;0;13.2;0;1;4;15;1782;0;0;0;0;0;Thalanthyr
2c75e400-7d5b-4b57-a983-976ef755dcf2;2026-08-12T17:58:39Z;Thalanthyr;Duo;TPP;Savage_Main;23.8;12;46;18;2;0;1;1;232.6;7.72;13.4;1;1;4;5;1643;0;0;0;0;1;real_embo
7a3f5948-f57c-4473-a5b0-838a396afd77;2026-08-12T18:15:45Z;real_embo;Duo;TPP;Baltic_Main;26.1;39;52;29;0;0;0;0;0;0;5.7;0;0;0;5;793;0;0;0;0;0;Thalanthyr
7a3f5948-f57c-4473-a5b0-838a396afd77;2026-08-12T18:15:45Z;Thalanthyr;Duo;TPP;Baltic_Main;26.1;39;52;29;0;0;0;0;48;0;5.7;0;0;0;4;879;0;0;0;0;0;real_embo
644dd16e-ce3d-419c-a99c-e720093c81ba;2026-08-12T18:23:57Z;real_embo;Duo;TPP;Tiger_Main;26.9;36;52;20;1;0;1;0;100.0;29.51;4.1;0;0;0;3;380;0;0;0;0;0;Thalanthyr
644dd16e-ce3d-419c-a99c-e720093c81ba;2026-08-12T18:23:57Z;Thalanthyr;Duo;TPP;Tiger_Main;26.9;36;52;20;0;0;0;0;0;0;6.6;0;0;0;5;518;0;0;0;0;0;real_embo
